"id","private","size","nace","region","weight"
"j_2465",1,"M","P","10",6
"j_2466",1,"M","P","10",7
"j_2467",1,"S","D.E","16",2
"j_2468",1,"L","G","10",1
"j_2469",1,"M","F","10",1
"j_2470",1,"L","C","10",1
"j_2471",1,"M","I","10",10
"j_2472",1,"S","D.E","10",2
"j_2473",1,"L","C","10",1
"j_2474",1,"L","C","10",1
"j_2475",1,"S","M","10",110
"j_2476",1,"L","G","10",1
"j_2477",1,"M","F","10",1
"j_2478",1,"L","M","10",1
"j_2479",1,"S","C","10",114
"j_2480",1,"S","I","10",32
"j_2481",0,"S","D.E","10",2
"j_2482",1,"L","C","32",1
"j_2483",1,"M","F","06",14
"j_2484",1,"L","C","06",1
"j_2485",1,"L","C","06",1
"j_2486",1,"M","F","06",14
"j_2487",0,"L","P","06",1
"j_2488",0,"M","P","06",7
"j_2489",1,"M","N","12",10
"j_2490",1,"M","C","12",20
"j_2491",1,"L","H","02",1
"j_2492",1,"L","N","12",1
"j_2493",1,"M","I","12",1
"j_2494",1,"L","M","12",1
"j_2495",1,"L","I","12",1
"j_2496",1,"L","I","12",1
"j_2497",1,"M","M","24",15
"j_2498",1,"M","M","24",84
"j_2499",1,"L","G","14",1
"j_2500",1,"L","I","02",1
"j_2501",1,"L","N","12",1
"j_2502",1,"S","J","12",13
"j_2503",1,"L","C","02",1
"j_2504",1,"L","F","12",1
"j_2505",1,"L","R.S","12",1
"j_2506",1,"L","D.E","12",1
"j_2507",1,"M","C","12",20
"j_2508",1,"S","D.E","12",2
"j_2509",1,"L","C","12",1
"j_2510",1,"L","N","24",1
"j_2511",1,"L","Q","12",1
"j_2512",0,"M","Q","12",12
"j_2513",1,"L","C","12",2
"j_2514",1,"L","C","12",1
"j_2515",1,"L","M","12",1
"j_2516",1,"L","F","14",1
"j_2517",1,"L","G","12",1
"j_2518",1,"L","K.L","14",1
"j_2519",1,"L","J","12",2
"j_2520",1,"L","J","12",1
"j_2521",1,"L","G","12",1
"j_2522",0,"L","M","12",1
"j_2523",1,"S","F","12",83
"j_2524",1,"L","C","18",1
"j_2525",1,"S","M","12",36
"j_2526",1,"L","C","18",1
"j_2527",1,"L","M","12",1
"j_2528",1,"L","D.E","16",2
"j_2529",1,"L","D.E","24",2
"j_2530",1,"L","C","12",1
"j_2531",0,"M","D.E","12",5
"j_2532",1,"M","F","12",2
"j_2533",1,"M","F","12",1
"j_2534",1,"S","N","12",33
"j_2535",0,"L","O","12",1
"j_2536",1,"L","J","12",1
"j_2537",0,"L","H","12",1
"j_2538",1,"L","C","12",1
"j_2539",1,"L","C","18",1
"j_2540",1,"M","J","12",10
"j_2541",0,"L","M","12",1
"j_2542",1,"L","G","02",1
"j_2543",1,"L","I","12",1
"j_2544",1,"S","K.L","12",18
"j_2545",0,"L","D.E","12",1
"j_2546",1,"L","G","12",2
"j_2547",1,"L","M","12",2
"j_2548",1,"M","Q","12",18
"j_2549",1,"M","I","12",17
"j_2550",1,"M","F","12",19
"j_2551",1,"S","I","12",35
"j_2552",1,"M","C","12",19
"j_2553",1,"L","J","12",1
"j_2554",1,"M","I","12",15
"j_2555",1,"L","K.L","12",3
"j_2556",0,"M","P","12",8
"j_2557",1,"L","C","12",2
"j_2558",1,"L","C","12",2
"j_2559",1,"S","R.S","12",61
"j_2560",1,"L","G","12",1
"j_2561",1,"L","G","12",1
"j_2562",1,"L","J","12",2
"j_2563",1,"M","F","24",18
"j_2564",1,"L","C","18",1
"j_2565",1,"M","N","12",10
"j_2566",1,"L","J","12",2
"j_2567",1,"L","P","12",1
"j_2568",1,"L","N","12",2
"j_2569",1,"L","C","12",2
"j_2570",1,"L","N","24",2
"j_2571",1,"L","G","12",1
"j_2572",1,"M","G","12",23
"j_2573",1,"L","M","14",1
"j_2574",1,"L","M","12",1
"j_2575",1,"L","C","12",1
"j_2576",1,"L","G","12",1
"j_2577",1,"L","J","12",2
"j_2578",1,"L","F","12",1
"j_2579",1,"L","C","12",1
"j_2580",1,"L","G","12",2
"j_2581",1,"L","G","12",1
"j_2582",1,"M","J","12",12
"j_2583",1,"L","C","12",1
"j_2584",1,"L","N","12",1
"j_2585",1,"L","F","12",2
"j_2586",1,"L","J","12",1
"j_2587",1,"L","I","12",1
"j_2588",1,"L","K.L","12",2
"j_2589",0,"L","F","12",1
"j_2590",1,"S","P","12",9
"j_2591",1,"L","P","12",1
"j_2592",1,"L","C","12",1
"j_2593",1,"M","P","12",10
"j_2594",1,"M","C","12",20
"j_2595",1,"L","J","12",2
"j_2596",1,"L","N","12",1
"j_2597",1,"S","J","12",13
"j_2598",1,"S","N","12",12
"j_2599",1,"S","N","12",11
"j_2600",1,"L","F","12",1
"j_2601",1,"S","K.L","12",6
"j_2602",1,"L","Q","12",11
"j_2603",1,"M","F","12",18
"j_2604",1,"S","J","12",8
"j_2605",1,"L","M","12",1
"j_2606",1,"L","M","12",1
"j_2607",1,"L","G","12",1
"j_2608",1,"L","M","12",1
"j_2609",1,"L","C","12",2
"j_2610",1,"S","K.L","12",15
"j_2611",1,"L","M","12",1
"j_2612",1,"M","C","12",19
"j_2613",1,"L","J","12",1
"j_2614",1,"S","M","12",102
"j_2615",1,"M","M","12",1
"j_2616",1,"L","C","14",1
"j_2617",1,"L","C","28",2
"j_2618",1,"L","C","30",1
"j_2619",0,"M","D.E","14",2
"j_2620",1,"L","C","14",1
"j_2621",1,"M","G","14",25
"j_2622",1,"L","C","14",1
"j_2623",0,"L","D.E","14",1
"j_2624",1,"L","G","14",1
"j_2625",0,"S","O","14",1
"j_2626",0,"M","Q","14",15
"j_2627",1,"L","G","14",1
"j_2628",1,"M","C","14",26
"j_2629",1,"M","F","14",20
"j_2630",1,"L","C","02",1
"j_2631",1,"L","C","14",2
"j_2632",1,"L","M","12",1
"j_2633",1,"L","C","30",1
"j_2634",1,"S","H","14",39
"j_2635",1,"S","R.S","14",66
"j_2636",1,"L","C","04",1
"j_2637",1,"L","J","14",1
"j_2638",1,"L","C","14",1
"j_2639",1,"L","H","14",1
"j_2640",1,"L","C","08",1
"j_2641",0,"L","Q","14",1
"j_2642",1,"L","C","10",1
"j_2643",1,"M","G","14",26
"j_2644",1,"L","M","14",1
"j_2645",1,"L","C","10",2
"j_2646",0,"L","O","14",1
"j_2647",1,"L","C","02",1
"j_2648",1,"L","J","24",1
"j_2649",1,"L","H","14",1
"j_2650",1,"L","J","14",1
"j_2651",0,"L","J","14",1
"j_2652",1,"L","K.L","14",1
"j_2653",1,"M","I","28",1
"j_2654",0,"L","O","14",1
"j_2655",1,"M","K.L","14",18
"j_2656",1,"L","I","04",1
"j_2657",1,"L","I","04",1
"j_2658",1,"L","I","30",1
"j_2659",1,"L","M","30",1
"j_2660",1,"L","N","04",1
"j_2661",1,"L","C","14",1
"j_2662",1,"L","K.L","14",1
"j_2663",1,"S","F","14",446
"j_2664",1,"M","R.S","14",1
"j_2665",1,"L","C","14",1
"j_2666",1,"L","I","14",1
"j_2667",1,"L","C","02",1
"j_2668",1,"L","C","30",1
"j_2669",1,"L","C","24",1
"j_2670",1,"L","C","14",1
"j_2671",0,"L","R.S","14",1
"j_2672",1,"L","C","14",2
"j_2673",0,"L","R.S","14",1
"j_2674",1,"S","N","14",39
"j_2675",1,"L","N","14",1
"j_2676",0,"L","O","14",1
"j_2677",1,"L","J","14",1
"j_2678",1,"M","R.S","14",1
"j_2679",1,"L","R.S","14",1
"j_2680",1,"L","G","14",1
"j_2681",1,"L","C","24",1
"j_2682",1,"L","G","10",1
"j_2683",1,"L","M","30",1
"j_2684",1,"L","J","14",1
"j_2685",1,"L","N","02",2
"j_2686",1,"L","M","14",2
"j_2687",1,"L","J","14",1
"j_2688",0,"M","K.L","14",1
"j_2689",1,"L","J","14",1
"j_2690",1,"L","J","14",1
"j_2691",1,"L","C","30",1
"j_2692",1,"L","C","02",1
"j_2693",1,"L","C","14",1
"j_2694",1,"L","D.E","14",1
"j_2695",1,"L","M","14",2
"j_2696",1,"L","Q","14",1
"j_2697",1,"L","G","14",1
"j_2698",1,"S","H","14",148
"j_2699",1,"S","M","14",36
"j_2700",1,"L","M","14",1
"j_2701",1,"M","N","14",18
"j_2702",1,"L","H","14",1
"j_2703",1,"L","G","14",1
"j_2704",1,"S","C","14",144
"j_2705",1,"L","N","14",18
"j_2706",1,"L","K.L","14",1
"j_2707",0,"L","O","14",1
"j_2708",1,"L","C","32",1
"j_2709",0,"M","D.E","14",1
"j_2710",1,"L","M","14",1
"j_2711",0,"L","O","14",1
"j_2712",1,"L","J","14",2
"j_2713",1,"L","G","14",1
"j_2714",0,"L","P","14",1
"j_2715",1,"L","G","14",1
"j_2716",1,"L","M","14",1
"j_2717",1,"L","C","14",1
"j_2718",1,"L","J","14",1
"j_2719",1,"L","H","30",1
"j_2720",1,"L","J","14",1
"j_2721",1,"L","K.L","14",1
"j_2722",1,"L","P","14",8
"j_2723",1,"L","K.L","14",1
"j_2724",1,"S","J","14",21
"j_2725",1,"L","C","14",1
"j_2726",0,"L","R.S","14",1
"j_2727",1,"L","K.L","14",1
"j_2728",1,"L","M","14",1
"j_2729",1,"L","H","14",1
"j_2730",1,"L","C","24",2
"j_2731",1,"L","H","14",1
"j_2732",1,"L","C","08",1
"j_2733",0,"L","R.S","14",1
"j_2734",0,"L","D.E","14",1
"j_2735",1,"L","G","14",1
"j_2736",0,"L","C","14",1
"j_2737",1,"L","K.L","14",1
"j_2738",1,"M","I","14",49
"j_2739",1,"L","C","02",1
"j_2740",1,"L","M","14",1
"j_2741",1,"L","J","30",1
"j_2742",1,"S","D.E","14",2
"j_2743",1,"L","K.L","14",1
"j_2744",1,"L","G","14",2
"j_2745",1,"L","D.E","24",1
"j_2746",1,"L","C","14",1
"j_2747",1,"L","J","02",1
"j_2748",1,"L","M","12",1
"j_2749",1,"L","F","14",1
"j_2750",1,"L","C","14",1
"j_2751",1,"L","C","26",1
"j_2752",1,"L","J","14",14
"j_2753",1,"S","D.E","14",2
"j_2754",1,"S","D.E","14",2
"j_2755",1,"L","M","14",1
"j_2756",0,"L","O","14",1
"j_2757",1,"L","H","14",1
"j_2758",1,"L","M","14",1
"j_2759",1,"L","J","12",1
"j_2760",1,"L","I","28",1
"j_2761",1,"L","C","14",1
"j_2762",1,"S","N","14",17
"j_2763",1,"S","R.S","14",65
"j_2764",1,"L","G","14",1
"j_2765",1,"L","J","22",1
"j_2766",1,"S","J","14",21
"j_2767",1,"L","C","14",25
"j_2768",1,"S","G","14",538
"j_2769",1,"L","C","22",2
"j_2770",0,"L","Q","14",1
"j_2771",1,"L","M","02",1
"j_2772",1,"L","C","14",1
"j_2773",1,"L","H","14",1
"j_2774",1,"L","M","14",1
"j_2775",1,"L","C","14",1
"j_2776",1,"M","N","28",1
"j_2777",1,"L","F","14",1
"j_2778",1,"M","R.S","14",1
"j_2779",1,"L","C","16",1
"j_2780",0,"L","Q","14",1
"j_2781",1,"L","I","10",1
"j_2782",1,"L","I","10",1
"j_2783",1,"L","I","10",1
"j_2784",1,"L","I","10",1
"j_2785",1,"L","I","10",1
"j_2786",1,"L","I","10",2
"j_2787",1,"L","I","10",1
"j_2788",1,"L","I","10",1
"j_2789",1,"M","Q","14",19
"j_2790",1,"L","G","14",1
"j_2791",0,"L","J","14",1
"j_2792",1,"M","M","30",1
"j_2793",1,"L","C","02",1
"j_2794",1,"M","I","14",49
"j_2795",0,"M","R.S","14",1
"j_2796",1,"L","I","14",1
"j_2797",1,"L","N","14",1
"j_2798",1,"L","G","14",1
"j_2799",1,"M","M","14",24
"j_2800",1,"L","I","22",2
"j_2801",1,"L","G","14",1
"j_2802",1,"M","G","14",40
"j_2803",1,"S","Q","14",13
"j_2804",0,"L","J","14",1
"j_2805",0,"L","D.E","14",1
"j_2806",1,"L","G","14",1
"j_2807",1,"L","F","14",1
"j_2808",1,"L","C","30",1
"j_2809",1,"L","C","04",1
"j_2810",0,"L","M","14",1
"j_2811",1,"L","C","32",1
"j_2812",1,"L","H","22",1
"j_2813",1,"L","M","14",1
"j_2814",1,"L","M","14",1
"j_2815",1,"L","C","02",1
"j_2816",1,"M","K.L","30",1
"j_2817",1,"L","I","14",1
"j_2818",1,"L","C","14",1
"j_2819",0,"L","Q","14",1
"j_2820",0,"L","Q","14",14
"j_2821",0,"L","Q","14",15
"j_2822",1,"L","C","08",1
"j_2823",1,"L","C","04",1
"j_2824",1,"S","K.L","10",13
"j_2825",1,"L","C","02",1
"j_2826",1,"L","J","12",1
"j_2827",1,"M","G","10",16
"j_2828",1,"S","G","14",538
"j_2829",1,"L","G","14",1
"j_2830",1,"L","I","32",1
"j_2831",1,"L","R.S","14",1
"j_2832",1,"L","J","32",1
"j_2833",1,"L","G","32",1
"j_2834",1,"L","C","04",1
"j_2835",0,"L","Q","14",1
"j_2836",1,"L","C","02",1
"j_2837",1,"L","K.L","14",1
"j_2838",1,"L","K.L","14",2
"j_2839",1,"L","J","12",1
"j_2840",1,"L","N","14",1
"j_2841",1,"S","M","14",36
"j_2842",1,"S","K.L","14",14
"j_2843",1,"M","J","22",9
"j_2844",1,"L","J","14",1
"j_2845",1,"L","C","24",1
"j_2846",1,"L","H","14",1
"j_2847",0,"L","O","14",1
"j_2848",1,"L","F","14",2
"j_2849",1,"L","G","14",1
"j_2850",1,"L","F","14",2
"j_2851",1,"L","C","16",1
"j_2852",1,"L","C","20",1
"j_2853",1,"M","K.L","24",9
"j_2854",1,"L","J","22",1
"j_2855",0,"L","R.S","14",1
"j_2856",1,"L","C","14",1
"j_2857",1,"L","J","14",1
"j_2858",1,"L","C","14",1
"j_2859",1,"L","G","14",1
"j_2860",1,"L","C","14",1
"j_2861",1,"S","D.E","14",2
"j_2862",1,"L","C","30",1
"j_2863",1,"M","I","14",23
"j_2864",0,"S","D.E","14",2
"j_2865",1,"L","M","14",1
"j_2866",1,"L","G","14",1
"j_2867",1,"M","G","14",39
"j_2868",1,"L","N","14",1
"j_2869",1,"L","G","10",1
"j_2870",0,"L","P","14",1
"j_2871",1,"L","N","14",2
"j_2872",0,"L","Q","14",1
"j_2873",1,"L","K.L","14",1
"j_2874",1,"S","H","14",39
"j_2875",1,"M","C","14",34
"j_2876",1,"L","C","14",1
"j_2877",1,"L","C","14",1
"j_2878",1,"L","G","24",1
"j_2879",1,"L","C","24",1
"j_2880",1,"L","C","06",1
"j_2881",1,"L","G","24",1
"j_2882",1,"M","P","14",10
"j_2883",1,"M","I","28",2
"j_2884",1,"L","C","08",1
"j_2885",1,"L","H","30",1
"j_2886",1,"L","C","14",1
"j_2887",1,"S","J","14",21
"j_2888",1,"L","G","14",1
"j_2889",1,"L","G","14",1
"j_2890",1,"L","I","02",1
"j_2891",1,"M","F","14",34
"j_2892",1,"S","R.S","14",29
"j_2893",1,"L","C","14",1
"j_2894",1,"M","J","14",20
"j_2895",1,"M","I","14",1
"j_2896",1,"L","M","22",1
"j_2897",1,"L","J","24",1
"j_2898",1,"L","H","10",1
"j_2899",1,"L","F","14",2
"j_2900",1,"S","D.E","14",3
"j_2901",0,"L","P","14",1
"j_2902",1,"L","M","14",1
"j_2903",0,"S","R.S","14",4
"j_2904",1,"L","G","02",1
"j_2905",1,"L","C","24",1
"j_2906",1,"L","G","14",1
"j_2907",1,"M","G","14",39
"j_2908",1,"L","C","14",1
"j_2909",1,"L","N","14",1
"j_2910",1,"S","D.E","14",2
"j_2911",0,"L","K.L","14",1
"j_2912",0,"L","K.L","14",1
"j_2913",1,"L","C","16",1
"j_2914",1,"L","C","30",1
"j_2915",1,"L","C","28",1
"j_2916",1,"L","I","14",1
"j_2917",1,"L","G","14",1
"j_2918",1,"S","D.E","14",2
"j_2919",1,"M","I","14",1
"j_2920",1,"L","M","02",1
"j_2921",1,"L","M","22",1
"j_2922",1,"L","K.L","10",1
"j_2923",1,"L","C","02",1
"j_2924",0,"L","P","14",1
"j_2925",1,"L","C","14",1
"j_2926",1,"L","N","12",1
"j_2927",1,"M","K.L","14",13
"j_2928",1,"S","J","14",9
"j_2929",1,"M","D.E","14",12
"j_2930",1,"L","J","12",1
"j_2931",1,"L","H","10",1
"j_2932",1,"L","J","14",1
"j_2933",1,"L","G","14",1
"j_2934",1,"L","G","14",1
"j_2935",1,"L","J","14",1
"j_2936",1,"L","K.L","14",1
"j_2937",1,"M","P","14",10
"j_2938",1,"L","M","12",1
"j_2939",1,"L","N","14",1
"j_2940",1,"L","J","32",1
"j_2941",1,"L","N","14",1
"j_2942",1,"L","C","32",1
"j_2943",1,"L","C","24",1
"j_2944",1,"L","C","24",1
"j_2945",1,"L","C","24",1
"j_2946",1,"L","C","24",1
"j_2947",1,"M","C","24",20
"j_2948",1,"L","C","24",1
"j_2949",0,"L","P","24",1
"j_2950",1,"S","N","24",32
"j_2951",1,"M","F","24",23
"j_2952",0,"L","O","24",1
"j_2953",1,"L","F","24",1
"j_2954",1,"L","N","24",2
"j_2955",1,"L","C","16",1
"j_2956",1,"L","C","24",1
"j_2957",1,"L","C","24",1
"j_2958",1,"L","C","24",1
"j_2959",1,"M","N","24",18
"j_2960",1,"L","C","24",1
"j_2961",0,"L","Q","24",1
"j_2962",0,"L","O","16",1
"j_2963",1,"L","C","24",1
"j_2964",0,"S","O","10",1
"j_2965",1,"L","G","24",1
"j_2966",0,"L","D.E","24",2
"j_2967",1,"L","G","24",1
"j_2968",1,"L","G","02",1
"j_2969",1,"S","C","24",145
"j_2970",1,"M","R.S","24",2
"j_2971",1,"L","I","24",2
"j_2972",1,"S","H","24",103
"j_2973",1,"L","Q","24",12
"j_2974",1,"M","Q","24",12
"j_2975",1,"S","C","16",77
"j_2976",1,"S","F","16",51
"j_2977",1,"L","C","16",1
"j_2978",1,"L","H","16",1
"j_2979",1,"M","C","16",16
"j_2980",1,"L","C","12",1
"j_2981",1,"S","I","16",46
"j_2982",1,"M","C","16",24
"j_2983",1,"M","H","16",27
"j_2984",0,"M","R.S","16",1
"j_2985",1,"M","G","16",10
"j_2986",1,"S","J","16",13
"j_2987",0,"M","R.S","16",1
"j_2988",0,"M","K.L","16",1
"j_2989",0,"L","P","16",1
"j_2990",1,"L","H","16",1
"j_2991",0,"L","H","16",1
"j_2992",1,"L","J","16",1
"j_2993",1,"M","N","16",1
"j_2994",1,"L","C","16",1
"j_2995",1,"L","C","16",1
"j_2996",0,"L","K.L","16",1
"j_2997",1,"L","C","16",1
"j_2998",1,"S","H","16",58
"j_2999",1,"M","G","16",9
"j_3000",1,"L","C","22",1
"j_3001",1,"L","C","22",2
"j_3002",1,"S","I","28",77
"j_3003",1,"L","C","22",1
"j_3004",1,"M","I","28",1
"j_3005",0,"L","H","28",1
"j_3006",1,"L","G","22",1
"j_3007",1,"M","F","28",15
"j_3008",0,"M","Q","28",9
"j_3009",1,"L","C","28",1
"j_3010",0,"M","O","28",4
"j_3011",1,"L","C","22",1
"j_3012",1,"M","D.E","22",1
"j_3013",1,"S","H","28",50
"j_3014",1,"L","C","22",2
"j_3015",1,"L","C","28",1
"j_3016",1,"S","R.S","28",4
"j_3017",1,"L","C","28",1
"j_3018",0,"M","O","22",4
"j_3019",0,"S","O","22",1
"j_3020",0,"S","O","22",1
"j_3021",1,"L","C","18",1
"j_3022",1,"L","G","18",1
"j_3023",1,"L","G","18",1
"j_3024",1,"S","H","18",34
"j_3025",1,"L","C","18",1
"j_3026",1,"L","F","18",1
"j_3027",1,"L","C","18",1
"j_3028",1,"L","C","18",1
"j_3029",1,"L","G","18",1
"j_3030",1,"L","G","14",1
"j_3031",1,"L","G","18",1
"j_3032",1,"M","F","18",15
"j_3033",1,"L","C","18",1
"j_3034",1,"M","J","18",1
"j_3035",1,"L","J","18",1
"j_3036",1,"M","H","18",11
"j_3037",1,"L","C","18",1
"j_3038",1,"L","C","18",1
"j_3039",0,"L","H","18",1
"j_3040",1,"S","M","18",49
"j_3041",1,"L","F","18",1
"j_3042",1,"L","C","18",1
"j_3043",1,"S","Q","18",10
"j_3044",1,"S","Q","18",10
"j_3045",1,"M","R.S","18",2
"j_3046",0,"M","K.L","18",1
"j_3047",1,"L","C","18",1
"j_3048",1,"M","G","18",20
"j_3049",1,"S","N","18",16
"j_3050",1,"M","D.E","18",1
"j_3051",1,"S","R.S","18",60
"j_3052",1,"M","F","18",1
"j_3053",1,"L","M","18",1
"j_3054",1,"M","F","18",13
"j_3055",1,"L","C","18",1
"j_3056",0,"M","D.E","18",5
"j_3057",1,"L","G","18",1
"j_3058",1,"S","H","18",34
"j_3059",1,"S","F","02",178
"j_3060",1,"L","C","18",1
"j_3061",1,"M","I","18",1
"j_3062",1,"M","M","18",1
"j_3063",1,"S","H","18",90
"j_3064",1,"S","F","18",140
"j_3065",1,"S","F","18",62
"j_3066",0,"M","R.S","18",1
"j_3067",1,"L","C","18",1
"j_3068",1,"S","R.S","18",3
"j_3069",1,"M","H","18",2
"j_3070",1,"L","C","18",1
"j_3071",0,"L","H","22",1
"j_3072",1,"M","I","22",2
"j_3073",1,"L","C","22",1
"j_3074",0,"L","D.E","22",1
"j_3075",1,"L","C","22",1
"j_3076",0,"M","D.E","22",1
"j_3077",0,"L","N","22",1
"j_3078",0,"L","P","22",1
"j_3079",1,"L","N","22",1
"j_3080",1,"M","C","22",15
"j_3081",1,"M","F","22",14
"j_3082",1,"L","K.L","22",1
"j_3083",1,"L","C","22",1
"j_3084",0,"L","O","22",4
"j_3085",1,"L","C","22",1
"j_3086",1,"S","F","22",59
"j_3087",1,"M","G","22",22
"j_3088",1,"L","C","32",1
"j_3089",0,"L","D.E","22",1
"j_3090",0,"L","D.E","22",1
"j_3091",0,"L","D.E","30",1
"j_3092",0,"L","D.E","32",1
"j_3093",0,"L","D.E","14",1
"j_3094",1,"L","H","22",1
"j_3095",1,"L","H","22",1
"j_3096",0,"M","P","22",7
"j_3097",1,"L","C","22",1
"j_3098",1,"M","C","22",14
"j_3099",1,"L","F","22",1
"j_3100",0,"L","R.S","22",1
"j_3101",1,"L","C","22",1
"j_3102",1,"L","C","22",1
"j_3103",1,"L","N","22",1
"j_3104",1,"M","C","22",19
"j_3105",1,"L","H","22",2
"j_3106",1,"S","G","22",146
"j_3107",1,"L","C","22",1
"j_3108",1,"L","R.S","22",1
"j_3109",1,"L","C","22",1
"j_3110",1,"M","D.E","22",9
"j_3111",1,"M","H","22",14
"j_3112",1,"L","C","22",1
"j_3113",1,"M","K.L","22",1
"j_3114",1,"L","G","22",1
"j_3115",1,"M","F","22",14
"j_3116",1,"L","H","22",1
"j_3117",1,"M","F","22",19
"j_3118",0,"L","C","22",1
"j_3119",1,"L","C","22",1
"j_3120",1,"L","C","28",1
"j_3121",1,"L","M","22",2
"j_3122",1,"M","F","22",1
"j_3123",1,"M","Q","22",13
"j_3124",0,"L","H","22",2
"j_3125",1,"L","F","22",1
"j_3126",1,"L","F","22",1
"j_3127",0,"M","D.E","22",6
"j_3128",1,"L","G","22",1
"j_3129",0,"L","C","22",1
"j_3130",0,"M","O","22",4
"j_3131",1,"M","K.L","22",1
"j_3132",0,"M","P","22",6
"j_3133",1,"L","D.E","22",1
"j_3134",1,"L","G","22",2
"j_3135",1,"L","H","22",1
"j_3136",1,"S","G","22",147
"j_3137",1,"M","C","22",15
"j_3138",1,"L","C","22",1
"j_3139",1,"M","G","22",1
"j_3140",1,"L","C","22",1
"j_3141",1,"S","N","22",10
"j_3142",1,"L","C","24",1
"j_3143",1,"L","H","22",2
"j_3144",1,"L","J","22",1
"j_3145",1,"L","C","12",1
"j_3146",1,"L","H","22",1
"j_3147",1,"L","G","22",1
"j_3148",1,"M","H","22",1
"j_3149",1,"M","D.E","22",2
"j_3150",1,"L","C","22",1
"j_3151",0,"L","P","22",1
"j_3152",1,"L","F","22",1
"j_3153",1,"L","G","22",1
"j_3154",1,"L","H","22",1
"j_3155",1,"M","G","22",16
"j_3156",1,"L","C","22",1
"j_3157",1,"L","G","22",2
"j_3158",1,"L","C","22",1
"j_3159",0,"M","K.L","22",7
"j_3160",1,"L","C","22",1
"j_3161",1,"M","I","22",1
"j_3162",1,"L","C","22",15
"j_3163",1,"S","K.L","22",11
"j_3164",1,"M","F","22",19
"j_3165",0,"L","H","22",1
"j_3166",1,"L","C","22",1
"j_3167",1,"S","F","22",59
"j_3168",1,"M","K.L","22",1
"j_3169",1,"L","C","30",1
"j_3170",1,"L","J","22",1
"j_3171",1,"L","G","22",2
"j_3172",0,"L","Q","22",1
"j_3173",1,"S","M","22",25
"j_3174",0,"L","D.E","22",1
"j_3175",1,"S","K.L","22",16
"j_3176",0,"L","D.E","22",1
"j_3177",1,"M","I","22",1
"j_3178",0,"L","K.L","22",1
"j_3179",1,"L","J","22",1
"j_3180",1,"L","C","22",1
"j_3181",1,"S","R.S","22",27
"j_3182",0,"M","R.S","22",1
"j_3183",1,"S","K.L","22",11
"j_3184",0,"L","D.E","22",1
"j_3185",1,"L","P","22",1
"j_3186",1,"L","N","22",1
"j_3187",1,"L","G","22",1
"j_3188",1,"L","C","22",1
"j_3189",1,"L","G","22",1
"j_3190",0,"L","O","22",1
"j_3191",0,"L","O","22",1
"j_3192",0,"L","O","22",1
"j_3193",0,"L","O","22",1
"j_3194",0,"L","O","22",1
"j_3195",0,"S","O","22",1
"j_3196",0,"L","O","22",1
"j_3197",0,"L","R.S","22",1
"j_3198",0,"M","O","22",4
"j_3199",0,"M","O","22",4
"j_3200",1,"M","F","22",19
"j_3201",1,"L","G","22",1
"j_3202",1,"L","C","22",1
"j_3203",1,"S","M","22",25
"j_3204",1,"L","J","22",2
"j_3205",1,"L","N","22",1
"j_3206",1,"L","C","22",1
"j_3207",1,"L","C","22",1
"j_3208",1,"M","N","22",13
"j_3209",1,"L","J","22",1
"j_3210",1,"S","H","22",50
"j_3211",1,"L","C","22",1
"j_3212",1,"L","G","22",1
"j_3213",1,"L","C","22",1
"j_3214",0,"L","K.L","22",1
"j_3215",1,"S","C","22",44
"j_3216",0,"L","O","22",1
"j_3217",1,"L","C","22",1
"j_3218",1,"L","C","22",1
"j_3219",1,"L","C","22",1
"j_3220",1,"L","C","22",1
"j_3221",1,"L","N","14",2
"j_3222",1,"L","G","22",2
"j_3223",1,"L","G","22",1
"j_3224",1,"M","G","22",22
"j_3225",1,"L","N","22",1
"j_3226",0,"L","H","22",1
"j_3227",0,"M","O","22",5
"j_3228",1,"S","K.L","22",9
"j_3229",1,"M","G","22",22
"j_3230",1,"L","K.L","14",1
"j_3231",1,"L","H","22",1
"j_3232",0,"L","H","22",1
"j_3233",0,"M","Q","22",13
"j_3234",1,"S","J","22",6
"j_3235",1,"L","C","22",1
"j_3236",1,"L","C","04",1
"j_3237",1,"L","K.L","22",1
"j_3238",1,"L","C","22",1
"j_3239",1,"L","C","22",1
"j_3240",1,"L","H","22",2
"j_3241",0,"L","K.L","22",1
"j_3242",1,"M","C","22",15
"j_3243",1,"M","I","22",1
"j_3244",0,"L","D.E","22",1
"j_3245",0,"L","C","22",1
"j_3246",0,"L","P","22",1
"j_3247",1,"L","C","22",1
"j_3248",0,"L","K.L","22",2
"j_3249",1,"L","C","22",1
"j_3250",0,"M","R.S","22",7
"j_3251",0,"L","H","22",1
"j_3252",0,"L","D.E","22",1
"j_3253",1,"L","C","22",1
"j_3254",1,"L","J","22",1
"j_3255",1,"L","C","22",1
"j_3256",1,"L","C","22",1
"j_3257",0,"L","O","22",1
"j_3258",1,"S","I","20",40
"j_3259",1,"M","R.S","20",1
"j_3260",1,"M","F","20",15
"j_3261",1,"S","F","20",383
"j_3262",1,"L","C","20",2
"j_3263",1,"M","G","20",1
"j_3264",1,"L","C","28",1
"j_3265",1,"L","C","20",1
"j_3266",1,"M","C","20",22
"j_3267",1,"L","C","20",1
"j_3268",1,"L","C","20",1
"j_3269",1,"S","N","20",11
"j_3270",0,"M","K.L","20",1
